Text,brand_label,emotion_label
"ik swish sounds amazing,",['product quality'],['amazing']
"oh lawdddd someone please take japan,",['customer service'],['disappointed']
"need money,",['customer service'],['disappointed']
"fresh ahh comments,",['product quality'],['love']
"olivec07 want except ones cross,",['customer service'],['disappointed']
"anyone else kinda worried lvmh road becoming monopoly,",['reputation & heritage'],['worried']
"wan na put chrome hearts casket,",['reputation & heritage'],['love']
"wats cool chrome heart,",['reputation & heritage'],['love']
"pandabuy please save us,",['customer service'],['love']
"literally store,",['customer service'],['disappointed']
"omg make wall stickers im buying,",['product quality'],['excited']
"got mad patience,",['customer service'],['bad']
"doesnt really look like chrome hearts,",['product quality'],['disappointed']
"goated,",['reputation & heritage'],['love']
"wish would paint n draw good,",['product quality'],['love']
"crying dream,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"thsi hottest thing ive ever seen,",['product quality'],['love']
"alllat silly chrome,",['product quality'],['disappointed']
"plastic quarter machine ring damn,",['product quality'],['disappointed']
"god love type people,",['reputation & heritage'],['love']
"girl see airport,",['reputation & heritage'],['excited']
"build wild,",['reputation & heritage'],['excited']
"dont fall sky know,",['reputation & heritage'],['disappointed']
"doeas thad actually look fire,",['product quality'],['love']
"stay strapped times,",['product quality'],['excited']
"virgil way ahead time imagine shii hed cookin rn,",['reputation & heritage'],['excited']
"got marry justin bieber get custom virgil abloh dress life,","['product quality', 'reputation & heritage']",['excited']
"thats hard ash,",['product quality'],['bad']
"actually hardest wedding dress ive seen,",['product quality'],['horrible']
"everybody needs thneed fine thing people need thneed good thneed great lets hope late,",['product quality'],['great']
"thneed girl,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"wait thing lorax,",['reputation & heritage'],['neutral']
"stay inside,",['customer service'],['disappointed']
"absolutely,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"way took time tooo,",['customer service'],['disappointed']
"hes cool,",['reputation & heritage'],['love']
"baby im fashon demon,",['reputation & heritage'],['love']
"think would perfect bc love ex,",['product quality'],['love']
"break im wearing til falls body,",['product quality'],['horrible']
"completely thought rick owens black video,",['reputation & heritage'],['love']
"need made kids line called little ricky owens,",['reputation & heritage'],['excited']
"young sheldon lamo,",['reputation & heritage'],['amused']
"hes cuteee stop,",['reputation & heritage'],['love']
"living dream life post without music,",['reputation & heritage'],['love']
"first lee min ho ji chang wook girl youre luckiest,",['reputation & heritage'],['love']
"hes handsomehe gives butterflies,",['reputation & heritage'],['love']
"would evaporate,",['product quality'],['disappointed']
"wish could experience feelings,",['customer service'],['disappointed']
"1 sold excuse,",['customer service'],['disappointed']
"4899 dollars cheap boy 50k,",['product quality'],['love']
"2nd one,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"whats name song pleaseeeee,",['customer service'],['excited']
"حفصة second one ate,",['product quality'],['disappointed']
"thank plus new ad sino need cate blanchett one else,",['reputation & heritage'],['love']
"mary eunice ahs,",['reputation & heritage'],['love']
"two words harley quinn end discussion talk ad yes cate queen song,",['reputation & heritage'],['love']
"wasnt cate list,",['customer service'],['disappointed']
"nah yall wrong belongs sister mary eunice ahs,",['reputation & heritage'],['horrible']
"cate always win,",['reputation & heritage'],['love']
"mary eunice mckee cate blanchett also mary first shush idc shes fictional,",['reputation & heritage'],['love']
"right answer harley quinn,",['reputation & heritage'],['love']
"thats awsome,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"sounds good,",['customer service'],['neutral']
"doesnt sound real,",['reputation & heritage'],['disappointed']
"first,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"omg cherry pie ai,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"wsh c trop bien fait,",['product quality'],['great']
"bright crystal,",['product quality'],['love']
"zegna old money kinda luxury look simple yet classy,",['reputation & heritage'],['love']
"instagram priscyescoto,",['reputation & heritage'],['excited']
"cant wait,",['customer service'],['excited']
"obsessed baby wan na knowwwwnnnnnn,",['reputation & heritage'],['love']
"literally cant get awesome dog,",['customer service'],['love']
"thats greatest sound dont know,",['product quality'],['great']
"smile though,",['customer service'],['love']
"michelle visage crying shades green,",['product quality'],['disappointed']
"k gived conceived,",['reputation & heritage'],['confused']
"love hair,",['product quality'],['love']
"cool,",['product quality'],['love']
"inversion,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"story time pleaseeeee,",['reputation & heritage'],['excited']
"spoke spanish still confused dont understand whats lottery looking wont sale,",['customer service'],['confused']
"claim without sound,",['customer service'],['disappointed']
"free,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"freee,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"free without sound,",['sustainability'],['neutral']
"dream collection,",['product quality'],['love']
"dream closet,",['product quality'],['love']
"speak 0 spanish,",['customer service'],['disappointed']
"poseidon bro interaction kratos 3 kratos destroyed atlantis reason,",['customer service'],['disappointed']
"didnt bro sneaked behind tried steal soul,",['customer service'],['horrible']
"hades greek mythology actually pretty chill dude stories,",['reputation & heritage'],['love']
"honestly kinda accurate hades hades almost always good guy,",['product quality'],['good']
"gow hades stood business thats hes honorable,",['reputation & heritage'],['love']
"honest think hades would accept duel wouldnt cheats would full duel,",['reputation & heritage'],['disappointed']
"hades also strongest army could use heroes fight beat kratos,",['reputation & heritage'],['love']
"well aint rich,",['reputation & heritage'],['disappointed']
"everyone hating lowkey good,",['reputation & heritage'],['hate']
"yay victoria,",['reputation & heritage'],['excited']
"momento whitexican,",['reputation & heritage'],['love']
"fancy tortillas,",['product quality'],['love']
"hzn beast,",['product quality'],['love']
"dont ridiculous andrea everyone wants,",['customer service'],['horrible']
"really tho would eat onion en route job interview,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"fantastic scene know everything character even show feel panic amongst everyone,",['reputation & heritage'],['excited']
"fair eats onion bagel interview wo brushing,",['customer service'],['disappointed']
"everyone walking front hallway funny haha,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"meryl streep glorious film,",['reputation & heritage'],['love']
"foul,",['customer service'],['horrible']
"one mentions facialist ruptured disc okay,",['customer service'],['bad']
"mean u technically dont need birkin either,",['product quality'],['bad']
"girl thats exhausting,",['customer service'],['disappointed']
"havent bought groceries 3 weeks,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"tones,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"tacky irrelevant huge issues around world need worry instead wondering much someones outfit cost,",['social impact'],['horrible']
"buseet spill bodyy careee,",['product quality'],['disappointed']
"wow interesting,",['reputation & heritage'],['excited']
"baby face,",['reputation & heritage'],['love']
"thought odessa im sad,",['reputation & heritage'],['sad']
"hes fine bye,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"bro vouge spelled names wrong,",['reputation & heritage'],['disappointed']
"wind paid actor,",['reputation & heritage'],['disappointed']
"wind hair understood assignment,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited']"
"looks like scene drama like wow shes beautiful,",['reputation & heritage'],['excited']
"l cant believe shes 32,",['reputation & heritage'],['amazed']
"hear voice bye,",['customer service'],['disappointed']
"got old korean beauty beautiful attractive,",['reputation & heritage'],['love']
"one broken windows taken everything,",['customer service'],['horrible']
"whys one js break middle,",['product quality'],['disappointed']
"bags holes pairs shoes one shoe,",['product quality'],['bad']
"one steal bags,",['product quality'],['bad']
"fire,",['product quality'],['excited']
"boa noite top,",['reputation & heritage'],['love']
"honestly models year either anyok,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"definitely adut moty,",['reputation & heritage'],['love']
"last year deserved nominated one pice would mona anok,",['reputation & heritage'],['love']
"makes forget walk white,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"yall judging youre one getting paid walking,",['reputation & heritage'],['disappointed']
"ryujin looked incredible day,",['reputation & heritage'],['love']
"shes beautiful im gon na cry,",['reputation & heritage'],['love']
"captions make overthink minutes,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"please let work pr,",['reputation & heritage'],['neutral']
"first allthey arent boots,",['product quality'],['disappointed']
"forgot tail,",['product quality'],['disappointed']
"really love,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"im reading romans reckoning lucas lamont good,",['product quality'],['good']
"favourite brand life,",['reputation & heritage'],['love']
"wahh wattpad story fantasy best sihh,",['product quality'],['love']
"wohoo duo maut bngt sih ini,",['product quality'],['excited']
"first dress hard find gather famous actress called zhao lusi wore literally cant find anywhere,",['product quality'],['disappointed']
"need first dress bad,",['product quality'],['bad']
"actually adore account,",['reputation & heritage'],['love']
"nailed per usual,",['product quality'],['love']
"dontcallmem0mmy weirdoh0e theyre cute,",['product quality'],['love']
"literal angel wow shes divine,",['reputation & heritage'],['love']
"love shrooooms,",['product quality'],['love']
"julia literally need mommy,",['customer service'],['disappointed']
"lol threw like 5gs garbage today first day like 5 years post see wow,",['product quality'],['amazed']
"show everyone slipping,",['product quality'],['horrible']
"jdl author,",['reputation & heritage'],['love']
"reason gets paid much shes well known people likely buy things shes worn theres point hating,",['reputation & heritage'],['hate']
"models dont things handed given chancejust opinion luv kenny,",['reputation & heritage'],['love']
"theres awkwardness walk cant put finger,",['product quality'],['disappointed']
"doberman cost 800 im happy got,",['customer service'],['happy']
"completly understand love,",['customer service'],['love']
"love chihuahuas,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"best names though,",['reputation & heritage'],['love']
"first runway show ive seen kendall actually impressed look go,",['product quality'],['impressed']
"lady gaga dressed gigis dress oscars today,",['reputation & heritage'],['excited']
"id rather called tacky new money bc least theres money,",['reputation & heritage'],['disappointed']
"wearing obvious labels stealth tacky,",['product quality'],['horrible']
"ive serving real loud broke,",['product quality'],['horrible']
"ugh obsessed haileys style,",['reputation & heritage'],['love']
"hailey biebers style copy paste 20172022 pinterest girls yall pathetic lol,",['reputation & heritage'],['horrible']
"obsessed jeans idea get something similar dupes,",['product quality'],['love']
"work go unnoticed thank us,",['customer service'],['disappointed']
"love seeing actually wear vs promote insta,",['reputation & heritage'],['love']
"also justine skye couldnt find pics wearing bag,",['reputation & heritage'],['disappointed']
"dua whole different shade didnt even recognise thought black cause skin tone matched megan,",['product quality'],['disappointed']
"thanks mariah carey whitney,",['reputation & heritage'],['love']
"thank douna tiella,",['customer service'],['love']
"always amazing walk definitely improved 2019 looked confident,",['product quality'],['amazing']
"started strong,",['reputation & heritage'],['excited']
"feels versace absolutely clear,",['reputation & heritage'],['love']
"donatella always cute,",['reputation & heritage'],['love']
"want donatella compliment walk,",['reputation & heritage'],['love']
"respect opinions given walk agency loves walk doesnt want changing anything,",['customer service'],['love']
"ur bouncing lot thats unnecessary also theres 3 levels hipshoulder movement intensity different shows ask different walks 1,",['product quality'],['disappointed']
"feel like youre moving around much cant focus clothes,",['product quality'],['disappointed']
"think yall forgetting lot models like naomi campbell walked always extremely powerful,",['reputation & heritage'],['love']
"im trying mean would facial expression ur photosrunway repetitive,",['product quality'],['disappointed']
"get confused seeing people criticize walk cause feel like see many runway models walk like,",['reputation & heritage'],['confused']
"obssesed wow,",['product quality'],['love']
"think look like im walking around walmart full fit face beat 100 actually look like,",['product quality'],['disappointed']
"care yall got ta say gigi shes drop dead gorg woman iv seen life,",['reputation & heritage'],['love']
"2015 walk shows shes bit stressed 2023 confident breathtaking walk,",['reputation & heritage'],"['confident', 'breathtaking']"
"home alone playing music make feel cool,",['product quality'],['love']
"growth walk beautiful,",['reputation & heritage'],['love']
"shes pretty,",['reputation & heritage'],['love']
"bswbas useriioc,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great']"
"black_phoenixx,",['reputation & heritage'],['love']
"song please,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great']"
"hands best take ive heard,",['reputation & heritage'],['love']
"fashion elite row perfectly put,",['reputation & heritage'],['love']
"like watching runway shows previdephoning love youll really enjoy savor magic happening moment,",['reputation & heritage'],['love']
"omg loveee video quite hard hear loud music,",['product quality'],['love']
"dunst coats simple stylish pill like crazy,",['product quality'],['disappointed']
"woman takes inspiration row thank introducing california arts,",['reputation & heritage'],['love']
"man loooove cherry la,",['reputation & heritage'],['love']
"think cos madewell pretty good alternatives,",['product quality'],['good']
"love entire studios basically elevated version essentials lol,",['product quality'],['love']
"almost entire line california arts say chefs kiss,",['product quality'],['love']
"cant wait quiet luxury nonsense always loved row tho idea wellmade timeless pieces satisfying,","['product quality', 'reputation & heritage']","['love', 'excited']"
"quiet luxury seems heavily rooted elitism à la carte racism far twins theyve girls since kid,",['reputation & heritage'],['horrible']
"genuinely dont think hear designer brand referenced dropped luxury content row,",['reputation & heritage'],['disappointed']
"moshe uuuuggh love chanel thanks,",['reputation & heritage'],['love']
"worked rl styling samples handled rickys awesome horror story,",['customer service'],['horrible']
"white adore named rls wife love brand almost underground indulgence,",['reputation & heritage'],['love']
"ricky gorgeous,",['reputation & heritage'],['love']
"love bag row thanks suggestion thoughts eartha bag zac posen,",['product quality'],['love']
"rickyrickie spelling beautiful im love,",['product quality'],['love']
"haveeeee give us shoe tourrrrr pretty pleaseeeeee pretty pleaseeee,",['product quality'],['excited']
"natural waves pretty tutorial products use,",['product quality'],['love']
"chicest ever im obsessed got grover rad newspaper jeans bc love,",['product quality'],['love']
"youre inspo,",['reputation & heritage'],['love']
"security guy neeeeds read voguee loooove,",['reputation & heritage'],['love']
"obsessed color vibe,",['product quality'],['love']
"hermoso rm,",['product quality'],['love']
"im literally obsessed andiamo bottega go,",['reputation & heritage'],['love']
"looks like car tire tho,",['product quality'],['bad']
"hate feel like u try generic tiktok personality would really like see ur personality instead like ur vids,",['customer service'],['hate']
"zendaya always wows love sleeves timmys,",['reputation & heritage'],['love']
"zendaya kills always trusting top,",['reputation & heritage'],['love']
"casablanca thing looks good,",['product quality'],['love']
"im sorry really dont understand fashion ask,",['customer service'],['disappointed']
"people actually wear stuff like,",['product quality'],['disappointed']
"clarity pronunciation,",['customer service'],['disappointed']
"im officially fan casablanca,",['reputation & heritage'],['love']
"know ai cant help feel high fashion ick,",['reputation & heritage'],['disappointed']
"crazy quickly yall forget balenciaga blatant paedopheelia,","['reputation & heritage', 'ethical practices']",['horrible']
"missy cant fucking breathe,",['customer service'],['horrible']
"tilda swinton somewhere feel presence,",['reputation & heritage'],['love']
"imagine someone steps back shoes,",['product quality'],['disappointed']
"ngl thats upgrade,",['product quality'],['love']
"balenciaga track runners hella ugly,",['product quality'],['horrible']
"w gatekeeping yall dont let em know pandabuy goat fr,",['reputation & heritage'],['love']
"coolest thing ive ever seen,",['reputation & heritage'],['excited']
"2000 ai gon na destroy life live 2023 braking bad balenciaga ai,",['reputation & heritage'],['bad']
"surprised balenciaga didnt use holly,",['reputation & heritage'],['surprised']
"would cool wasnt balenciaga,",['reputation & heritage'],['disappointed']
"felix hwasa love,",['reputation & heritage'],['love']
"wow hwasas stunning,",['reputation & heritage'],['love']
"try much different runway shows completely taken focus clothes away,",['product quality'],['disappointed']
"besidesin 2008 people georgia hell war russiathey walk days weeks mud cold rain snow,",['reputation & heritage'],['horrible']
"wash feet dont running water,",['customer service'],['disappointed']
"baleciga conclude best idea brand tacky idc,",['reputation & heritage'],['bad']
"must cold,",['product quality'],['disappointed']
"oppa brother,",['reputation & heritage'],['love']
"want rich oppa,",['reputation & heritage'],['love']
"brother,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"rheaclavelmuring u,",['customer service'],['disappointed']
"whos first guy white shirt,",['product quality'],['love']
"first girl gorgeoussss,",['product quality'],['love']
"first guy tho,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"felix glowing,",['reputation & heritage'],['love']
"funny used fan made remix,",['reputation & heritage'],['amused']
"thought edit untili took look user,",['customer service'],['disappointed']
"video jimin please thank,",['customer service'],['love']
"bass hits different,",['product quality'],['love']
"sir respectfully marry,",['customer service'],['love']
"sing peaches mario bros movie please,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"tiktok didnt know needed hear,",['reputation & heritage'],['love']
"sing arabian nights pleas,",['reputation & heritage'],['love']
"idk anyone told bestie ive absolutely loving seeing smile much lately,",['customer service'],['love']
"theres another part ran time know usual,",['customer service'],['disappointed']
"give us cody update u guys r sooooo cute hes sweet ur pretty ur power couple,",['customer service'],['love']
"stop im crying tears got im happy,",['customer service'],['love']
"look youre glowing,",['product quality'],['love']
"ahhh happy,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"creased,",['product quality'],['disappointed']
"bro got drip fr tho,",['product quality'],['love']
"love yall love spoiling yalls kids look appreciate showing excitement things,",['customer service'],"['love', 'excited']"
"clearly kids asked rewarded mom way got act right whatever like,",['customer service'],['disappointed']
"cried today today,",['customer service'],['disappointed']
"oh see kids think yall richlove,",['reputation & heritage'],['love']
"way knew sent,",['customer service'],['disappointed']
"harry dont shy send something,",['customer service'],['love']
"chris jamal evans harry fighting love triangle true romance,",['reputation & heritage'],['love']
"trying get back chris,",['customer service'],['disappointed']
"date alreadyyy,",['customer service'],['excited']
"love tested hyperthyroidism,",['product quality'],['love']
"fact said hiring insane yet amazing,",['customer service'],['amazing']
"im sorry chic hell,",['customer service'],['disappointed']
"ayee pinterest board one day lawd,",['reputation & heritage'],['excited']
"would sell soul shoes,",['product quality'],['love']
"snake bottom though,",['product quality'],['disappointed']
"hurts see others living dream,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"im obsessed boots ive going back forth whether get convinced got ta get,",['product quality'],['love']
"dramatic would die shoes,",['product quality'],['love']
"love bad cant afford sighs,","['product quality', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'bad']"
"generosity comments immaculate real mvp,",['customer service'],['love']
"moms favorite word ana abok,",['reputation & heritage'],['love']
"really thought could escape,",['customer service'],['disappointed']
"reaction,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"arandompersonthatlikesmyrecentpostwill haveaglowupontheirbday,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited']"
"erica de lima luxury fashion love thanks,",['reputation & heritage'],['love']
"lv new coach mk,",['product quality'],['love']
"thats feel intimidated every time,",['customer service'],['horrible']
"vintage new poor hshshshshs soy,",['reputation & heritage'],['bad']
"literally sue defamation,",['customer service'],['horrible']
"thats dont like going shops,",['customer service'],['disappointed']
"love algorithm thinks im powerful black woman knows hair dress like baddie,",['product quality'],['love']
"white cousin,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"im whiter ghost im happy,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"im white always say im bougie budget thank series,",['reputation & heritage'],['love']
"congratulations really got feel like spoke soul,",['customer service'],['love']
"armymochi2528 perrit0_h0lly army_bt079 _armyblink_mochi_d_jk,",['reputation & heritage'],['love']
"aaaay que bonito video best mommy,",['reputation & heritage'],['love']
"stop fact one god sent companion keep forever young,",['reputation & heritage'],['love']
"ohh precious shes moon bby,",['reputation & heritage'],['love']
"whyyyy cut right beat drop,",['product quality'],['disappointed']
"waiting beat drop,",['product quality'],['excited']
"umm chanel btw good job love nails,",['reputation & heritage'],['love']
"dont get painted red covered black,",['product quality'],['disappointed']
"wht use hold nails need one,",['product quality'],['disappointed']
"im sad couldnt hear beat drop,",['product quality'],['disappointed']
"yooo trying find way paint mine nails couldnt,",['customer service'],['disappointed']
"play amber movie,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited']"
"thought amber heard,",['reputation & heritage'],['disappointed']
"oh nooo need watch twilight 962628th time,",['product quality'],['disappointed']
"wait damn minute thought amber heard,",['reputation & heritage'],['surprise']
"omg could close,",['customer service'],['disappointed']
"anyone know instagram,",['customer service'],['disappointed']
"kanye looked happy someone acknowledged,",['reputation & heritage'],['excited']
"love way liza make anyone feel comfortable needs,",['customer service'],['love']
"tan really tanning season wow,",['product quality'],['excited']
"liza good needs come back,",['reputation & heritage'],['love']
"mom mix trendy classy rich mom,",['reputation & heritage'],['love']
"im trendy classic one im screaming,",['reputation & heritage'],['excited']
"either classic zimmerman,",['reputation & heritage'],['love']
"pilates mum wouldnt wear jacket dont think,",['product quality'],['disappointed']
"wheres nonexisting mom,",['customer service'],['disappointed']
"hope chanel paid shoot bring fabulous front store right stunningly beautiful modern,",['reputation & heritage'],['love']
"cliffords best friend knew,",['reputation & heritage'],['love']
"thank making world colorful,",['social impact'],['love']
"immediately googles cartier hoop earrings price,",['reputation & heritage'],['excited']
"sweet brands show appreciation like kind,",['customer service'],['love']
"ship rafah bet bisan would love,",['customer service'],['love']
"shame bisan cant yawn itll well keep saying free,",['social impact'],['disappointed']
"congrats ones 3 pair pack walmart,",['product quality'],['excited']
"free dior bag um gon na casually baby pick bag,",['product quality'],['excited']
"girl already taking bag sales rep like sir thats mine,",['customer service'],['disappointed']
"mean n parents arent serious yah adopt,",['customer service'],['disappointed']
"best representation phrase start young,",['reputation & heritage'],['love']
"soon heard art deco knew would want one,",['product quality'],['excited']
"everyones saying cartier vintage tiffany dream ring simple timeless perfect,","['product quality', 'reputation & heritage']",['love']
"tiffany ring simple classic,","['product quality', 'reputation & heritage']",['love']
"cartier ring everything,",['product quality'],['love']
"art deco rings fave cartier dreammmm,",['reputation & heritage'],['love']
"art deco cartier day stolen heart,",['reputation & heritage'],['love']
"dream high lang lodi believe u33,",['reputation & heritage'],['excited']
"really like fitssss,",['product quality'],['love']
"dont pay attention say focus goal keep,",['reputation & heritage'],['excited']
"yeahhh youre true model bruhh haters blessings claim,",['reputation & heritage'],['love']
"inspired brother,",['reputation & heritage'],['inspired']
"instagram kielthegreat28,",['reputation & heritage'],['great']
"god shes iconic,",['reputation & heritage'],['love']
"shes bae,",['reputation & heritage'],['love']
"marry cartier hes keeper yayyyyy,",['reputation & heritage'],['excited']
"wow eat soup celeriac leek beet radish karot potatoes pumpkins salt meat pût many water good health,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"sizing work girl like true size recommend,",['product quality'],['love']
"chocolate_fork please please please,",['customer service'],['excited']
"one lip glow love heart,",['product quality'],['love']
"sarfilmz power would hold,",['reputation & heritage'],['love']
"unicorn _gwal phariss bby,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"mans negotiation tactics tad aggressive compared buckley,",['customer service'],['horrible']
"like smiles whole time beats,",['product quality'],['love']
"invested outcomes,",['reputation & heritage'],['excited']
"really want van cleef bracelet matching necklace,",['product quality'],['excited']
"anyone know bracelet capital h good like high end got grandma fror christmas thought nothing,",['product quality'],['good']
"looks cheap though hard pass,",['product quality'],['bad']
"daughter similar bracelet 25 cents vending machine,",['product quality'],['disappointed']
"video proof people buy anything,",['reputation & heritage'],['disappointed']
"yall buying craft store string cartier,","['product quality', 'reputation & heritage']",['disappointed']
"price little thing im gon na changing string everyday make money back,",['product quality'],['disappointed']
"cant believe cartier love bracelet used reasonable price expensive reason cartier,","['product quality', 'reputation & heritage']",['disappointed']
"sell inexpensive counterfeit,","['product quality', 'reputation & heritage']",['horrible']
"got matching ones mom dad,",['product quality'],['love']
"meeee fun plane landed home bc evil eye strong,",['customer service'],['horrible']
"drowned ugly fashion 00s trying bring back,",['product quality'],['horrible']
"miss humans dressed like life painting looking weirdest expensive way,",['product quality'],['horrible']
"wow classics era real beauty,",['reputation & heritage'],['love']
"feel sorry models terrible way need get unnaturally skinny,",['ethical practices'],['terrible']
"gon na lie might best pants ive ever seen actually,",['product quality'],['love']
"wait hes cute,",['reputation & heritage'],['love']
"incredible,",['product quality'],['amazing']
"like sorry main character vibes,",['reputation & heritage'],['love']
"garage let put background drums,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"realization different level best really funny person chris like hilarious,",['reputation & heritage'],['love']
"streaming left right charlie puth feat jungkook,",['product quality'],['excited']
"course tae model look looks pleasant cant explain beauty fits model,",['product quality'],['love']
"swagglock es god,",['reputation & heritage'],['love']
"music produced,",['product quality'],['love']
"clap bend b,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"freewesos,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"unpopular opinion thought absolute bop 6 well,",['product quality'],['love']
"accuracy song never leave,",['product quality'],['love']
"mom sang hearts car 90s little love celine,",['reputation & heritage'],['love']
"mom backyard trolls portable cassette player really understanding words,",['customer service'],['disappointed']
"fell love w,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"lisa looks comfortable,",['product quality'],['love']
"im glad lisas since shes approachable much willing guide,",['customer service'],['love']
"even v shes super nice see trying make things awkward,",['customer service'],['love']
"knew didnt love nothing sweetest girl ever,",['reputation & heritage'],['love']
"thats baby lisa humble good person everlove lisa,",['reputation & heritage'],['love']
"short nooo,",['customer service'],['horrible']
"instagram priscyescoto,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"margoth roman528,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"shes love,",['reputation & heritage'],['love']
"perfection,",['product quality'],['love']
